CustomerID,Frequency,Monetary,LastPurchase,Recency,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Cluster
14414,1,902.35,2010-11-30 10:12:00,9,4,1,3,8,Potential,3
14415,10,6191.32,2010-11-25 13:51:00,14,4,4,4,12,Champions,3
14417,1,604.2,2010-11-17 10:55:00,22,3,1,2,6,New,3
14419,1,202.85,2010-11-22 11:09:00,17,4,1,1,6,Potential,3
14420,3,1251.65,2010-11-08 10:49:00,31,3,3,3,9,Loyal,3
14421,4,1656.26,2010-07-15 12:30:00,147,1,3,3,7,AtRisk,1
14422,13,6007.88,2010-11-30 10:43:00,9,4,4,4,12,Champions,0
14423,2,651.41,2010-09-28 10:42:00,72,2,2,2,6,Lost,3
14425,3,661.39,2010-10-01 10:24:00,69,2,3,2,7,Average,3
14426,7,7246.27,2010-11-01 16:24:00,38,3,4,4,11,Loyal,3
14427,2,900.1800000000001,2010-08-02 11:25:00,129,2,2,3,7,Lost,3
14429,1,516.28,2010-11-01 10:08:00,38,3,1,2,6,New,3
14430,3,1220.9,2010-07-16 11:35:00,146,1,3,3,7,AtRisk,1
14431,3,2143.84,2010-11-25 14:03:00,14,4,3,4,11,Loyal,3
14433,1,289.6,2010-08-31 12:35:00,100,2,1,1,4,Lost,3
14435,1,90.42,2010-07-26 12:33:00,136,1,1,1,3,Lost,3
14436,1,182.64,2010-06-04 11:32:00,188,1,1,1,3,Lost,1
14437,5,895.84,2010-12-09 09:27:00,0,4,3,3,10,Loyal,3
14439,4,6781.8,2010-09-22 14:47:00,78,2,3,4,9,AtRisk,3
14440,9,4281.05,2010-12-09 12:49:00,0,4,4,4,12,Champions,3
14441,7,2898.8,2010-11-30 19:35:00,9,4,4,4,12,Champions,3
14442,5,3777.2,2010-10-21 15:39:00,49,3,3,4,10,Loyal,3
14443,2,966.27,2010-12-06 11:03:00,3,4,2,3,9,Potential,3
14444,1,132.04,2010-09-09 18:56:00,91,2,1,1,4,Lost,3
14445,1,221.65,2010-09-10 11:09:00,90,2,1,1,4,Lost,3
14446,1,201.73,2010-11-18 12:08:00,21,3,1,1,5,New,3
14447,1,548.5,2010-11-04 13:32:00,35,3,1,2,6,New,3
14449,5,1575.7,2010-12-02 14:09:00,7,4,3,3,10,Loyal,3
14450,4,645.19,2010-11-25 11:58:00,14,4,3,2,9,Average,3
14451,10,2646.18,2010-11-15 14:09:00,24,3,4,4,11,Loyal,3
14452,2,401.15,2010-11-09 14:13:00,30,3,2,2,7,New,3
14454,5,977.3,2010-11-28 13:26:00,11,4,3,3,10,Loyal,3
14455,4,628.21,2010-10-03 15:48:00,67,2,3,2,7,Average,3
14458,1,237.42,2010-11-24 12:43:00,15,4,1,1,6,Potential,3
14459,1,3537.821,2010-02-26 13:26:00,286,1,1,4,6,Lost,1
14460,6,659.16,2010-11-08 15:00:00,31,3,4,2,9,Average,3
14461,10,4610.44,2010-11-22 12:33:00,17,4,4,4,12,Champions,3
14462,1,265.99,2010-10-03 14:13:00,67,2,1,1,4,Lost,3
14463,1,256.95,2010-07-28 11:35:00,134,2,1,1,4,Lost,3
14464,2,111.0,2010-05-20 18:00:00,203,1,2,1,4,Lost,1
14465,8,2887.4100000000003,2010-10-07 15:09:00,63,2,4,4,10,AtRisk,3
14466,7,2374.5,2010-12-02 13:36:00,7,4,4,4,12,Champions,3
14467,8,1622.23,2010-11-15 11:01:00,24,3,4,3,10,Loyal,3
14468,1,204.24,2009-12-06 12:21:00,368,1,1,1,3,Lost,1
14469,4,2112.21,2010-10-19 14:30:00,51,3,3,4,10,Loyal,3
14470,1,250.85,2010-10-05 12:39:00,65,2,1,1,4,Lost,3
14471,2,400.95,2010-04-27 17:12:00,226,1,2,2,5,Lost,1
14472,1,291.38,2010-01-19 13:09:00,324,1,1,1,3,Lost,1
14474,1,730.42,2010-05-09 12:12:00,214,1,1,3,5,Lost,1
14475,1,225.3,2010-10-27 09:20:00,43,3,1,1,5,New,3
14477,3,660.0,2010-09-29 14:05:00,71,2,3,2,7,Average,3
14478,4,1276.66,2010-11-22 15:29:00,17,4,3,3,10,Loyal,3
14479,3,982.86,2010-12-09 12:59:00,0,4,3,3,10,Loyal,3
14480,3,1020.47,2010-11-02 12:35:00,37,3,3,3,9,Loyal,3
14481,3,1674.98,2010-10-28 19:20:00,42,3,3,3,9,Loyal,3
14482,6,2289.76,2010-11-25 15:26:00,14,4,4,4,12,Champions,3
14483,1,120.0,2009-12-03 10:16:00,371,1,1,1,3,Lost,1
14484,3,749.0600000000001,2010-11-03 13:50:00,36,3,3,3,9,Loyal,3
14486,2,175.5,2010-07-16 09:42:00,146,1,2,1,4,Lost,1
14487,2,257.28000000000003,2010-12-06 13:22:00,3,4,2,1,7,Potential,3
14489,3,1111.55,2010-09-28 15:26:00,72,2,3,3,8,AtRisk,3
14490,2,1273.47,2010-10-29 15:04:00,41,3,2,3,8,Average,3
14491,1,127.2,2010-12-02 12:10:00,7,4,1,1,6,Potential,3
14492,7,1921.91,2010-10-05 13:21:00,65,2,4,4,10,AtRisk,3
14493,5,2746.91,2010-11-14 16:16:00,25,3,3,4,10,Loyal,3
14494,2,261.9,2010-11-03 13:13:00,36,3,2,1,6,New,3
14495,1,51.0,2010-02-18 08:49:00,294,1,1,1,3,Lost,1
14496,6,2129.42,2010-12-01 15:35:00,8,4,4,4,12,Champions,3
14497,1,221.69,2010-02-04 09:59:00,308,1,1,1,3,Lost,1
14498,5,1953.95,2010-11-03 11:11:00,36,3,3,4,10,Loyal,3
14499,4,1323.65,2010-11-30 14:28:00,9,4,3,3,10,Loyal,3
14505,11,6096.2,2010-10-31 16:16:00,39,3,4,4,11,Loyal,3
14506,3,1278.5,2010-12-05 14:25:00,4,4,3,3,10,Loyal,3
14507,5,1901.25,2010-11-26 11:24:00,13,4,3,4,11,Loyal,3
14508,3,598.52,2010-11-28 13:21:00,11,4,3,2,9,Average,3
14509,1,110.95,2010-06-23 13:21:00,169,1,1,1,3,Lost,1
14510,3,1007.28,2010-11-29 12:46:00,10,4,3,3,10,Loyal,3
14512,5,948.19,2010-11-21 13:00:00,18,3,3,3,9,Loyal,3
14513,3,332.42,2010-09-29 12:11:00,71,2,3,2,7,Average,3
14514,6,3543.63,2010-09-29 13:14:00,71,2,4,4,10,AtRisk,3
14515,6,1647.17,2010-11-17 12:24:00,22,3,4,3,10,Loyal,3
14516,1,163.92,2010-07-11 14:07:00,151,1,1,1,3,Lost,1
14519,2,206.09,2010-01-25 11:18:00,318,1,2,1,4,Lost,1
14521,1,199.45,2010-08-05 16:35:00,126,2,1,1,4,Lost,3
14522,4,784.08,2010-04-23 10:45:00,230,1,3,3,7,AtRisk,1
14524,4,1066.03,2010-10-26 11:21:00,44,3,3,3,9,Loyal,3
14525,8,3908.44,2010-10-07 19:03:00,63,2,4,4,10,AtRisk,3
14526,1,262.4,2010-11-15 13:32:00,24,3,1,1,5,New,3
14527,69,19283.48,2010-12-09 12:32:00,0,4,4,4,12,Champions,0
14530,10,3271.49,2010-11-08 13:05:00,31,3,4,4,11,Loyal,3
14531,1,376.34,2010-08-17 10:16:00,114,2,1,2,5,Lost,3
14532,7,2926.33,2010-10-24 12:24:00,46,3,4,4,11,Loyal,3
14533,4,1516.65,2010-10-28 16:42:00,42,3,3,3,9,Loyal,3
14534,8,1824.06,2010-11-07 10:44:00,32,3,4,4,11,Loyal,3
14535,6,3166.54,2010-11-09 16:03:00,30,3,4,4,11,Loyal,3
14537,1,285.84000000000003,2010-03-26 13:44:00,258,1,1,1,3,Lost,1
14538,3,982.59,2010-06-27 10:23:00,165,1,3,3,7,AtRisk,1
14540,8,2799.08,2010-11-25 10:51:00,14,4,4,4,12,Champions,3
14541,6,1038.03,2010-10-19 15:07:00,51,3,4,3,10,Loyal,3
14543,23,11276.44,2010-11-24 10:20:00,15,4,4,4,12,Champions,0
14544,1,957.98,2010-08-26 16:00:00,105,2,1,3,6,Lost,3
14545,1,349.25,2010-02-03 15:23:00,309,1,1,2,4,Lost,1
14546,6,2619.81,2010-11-28 12:15:00,11,4,4,4,12,Champions,3
14548,7,1974.69,2010-08-12 15:48:00,119,2,4,4,10,AtRisk,3
14549,3,627.3100000000001,2010-10-15 08:26:00,55,2,3,2,7,Average,3
14550,2,587.69,2010-11-16 14:05:00,23,3,2,2,7,New,3
14551,5,693.81,2010-10-24 14:45:00,46,3,3,2,8,Average,3
14552,2,346.21,2010-11-24 12:36:00,15,4,2,2,8,Potential,3
14553,4,982.27,2010-10-24 12:00:00,46,3,3,3,9,Loyal,3
14555,4,1991.49,2010-11-23 11:35:00,16,4,3,4,11,Loyal,3
14556,3,835.34,2010-04-22 14:57:00,231,1,3,3,7,AtRisk,1
14558,3,655.5,2010-02-23 12:51:00,289,1,3,2,6,Average,1
14559,1,75.6,2010-11-14 16:05:00,25,3,1,1,5,New,3
14560,22,3876.26,2010-11-25 09:50:00,14,4,4,4,12,Champions,0
14562,8,1654.63,2010-11-14 11:10:00,25,3,4,3,10,Loyal,3
14563,2,679.44,2010-07-18 12:01:00,144,1,2,2,5,Lost,1
14564,2,2605.62,2010-10-01 09:02:00,69,2,2,4,8,Lost,3
14565,1,760.1,2010-08-23 09:48:00,108,2,1,3,6,Lost,3
14566,3,2660.0,2010-10-18 14:57:00,52,3,3,4,10,Loyal,3
14568,1,919.7,2010-09-30 17:15:00,70,2,1,3,6,Lost,3
14569,3,371.59,2010-09-13 10:51:00,87,2,3,2,7,Average,3
14570,1,395.69,2010-09-22 13:07:00,78,2,1,2,5,Lost,3
14571,1,161.65,2010-10-10 15:06:00,60,2,1,1,4,Lost,3
14572,4,2782.34,2010-10-18 17:11:00,52,3,3,4,10,Loyal,3
14573,5,968.0,2010-12-02 19:59:00,7,4,3,3,10,Loyal,3
14574,1,143.70000000000002,2009-12-07 12:42:00,367,1,1,1,3,Lost,1
14575,1,460.71,2010-08-08 14:51:00,123,2,1,2,5,Lost,3
14576,1,35.400000000000006,2010-12-02 17:51:00,7,4,1,1,6,Potential,3
14577,3,514.54,2010-11-10 12:19:00,29,3,3,2,8,Average,3
14579,1,105.56,2010-10-03 14:36:00,67,2,1,1,4,Lost,3
14580,1,14.85,2010-07-09 15:20:00,153,1,1,1,3,Lost,1
14581,1,295.2,2010-06-13 15:48:00,179,1,1,1,3,Lost,1
14583,3,728.48,2010-11-21 15:28:00,18,3,3,3,9,Loyal,3
14584,4,705.65,2010-10-14 13:48:00,56,2,3,2,7,Average,3
14585,4,986.22,2010-11-22 12:44:00,17,4,3,3,10,Loyal,3
14588,1,135.39,2010-05-10 15:08:00,213,1,1,1,3,Lost,1
14589,1,39.75,2010-12-03 11:42:00,6,4,1,1,6,Potential,3
14590,20,3006.62,2010-10-11 12:06:00,59,2,4,4,10,AtRisk,0
14593,9,3094.02,2010-11-07 12:51:00,32,3,4,4,11,Loyal,3
14594,1,255.0,2010-12-01 13:54:00,8,4,1,1,6,Potential,3
14595,2,423.85,2010-09-12 12:47:00,88,2,2,2,6,Lost,3
14596,1,229.47,2010-03-23 12:13:00,261,1,1,1,3,Lost,1
14597,4,1318.39,2010-11-25 13:38:00,14,4,3,3,10,Loyal,3
14598,1,162.07,2010-05-19 13:07:00,204,1,1,1,3,Lost,1
14599,2,474.54,2010-11-14 14:49:00,25,3,2,2,7,New,3
14600,1,471.84,2010-11-11 15:56:00,28,3,1,2,6,New,3
14602,1,205.36,2010-02-21 15:47:00,291,1,1,1,3,Lost,1
14604,1,143.86,2010-03-16 13:00:00,268,1,1,1,3,Lost,1
14605,4,937.16,2010-11-30 14:07:00,9,4,3,3,10,Loyal,3
14606,102,18704.41,2010-12-08 12:08:00,1,4,4,4,12,Champions,2
14607,8,7568.13,2010-08-29 13:35:00,102,2,4,4,10,AtRisk,3
14608,7,1567.79,2010-11-25 15:52:00,14,4,4,3,11,Loyal,3
14609,6,884.64,2010-11-14 10:14:00,25,3,4,3,10,Loyal,3
14610,2,24.35,2010-11-09 10:58:00,30,3,2,1,6,New,3
14611,2,604.3299999999999,2010-09-22 09:19:00,78,2,2,2,6,Lost,3
14612,1,877.7,2010-10-20 16:01:00,50,3,1,3,7,Average,3
14613,1,76.32000000000001,2010-01-28 13:02:00,315,1,1,1,3,Lost,1
14614,1,295.13,2010-11-18 13:04:00,21,3,1,1,5,New,3
14615,5,951.76,2010-11-10 13:36:00,29,3,3,3,9,Loyal,3
14616,2,121.7,2010-11-19 16:33:00,20,3,2,1,6,New,3
14617,2,190.47000000000003,2010-11-02 11:41:00,37,3,2,1,6,New,3
14618,4,788.88,2010-11-28 10:24:00,11,4,3,3,10,Loyal,3
14619,1,896.8000000000001,2010-06-16 14:41:00,176,1,1,3,5,Lost,1
14621,4,1212.21,2010-07-16 07:50:00,146,1,3,3,7,AtRisk,1
14623,5,1170.33,2010-11-24 15:26:00,15,4,3,3,10,Loyal,3
14624,4,588.22,2010-10-20 15:16:00,50,3,3,2,8,Average,3
14625,9,3598.25,2010-11-30 12:33:00,9,4,4,4,12,Champions,3
14626,7,2619.65,2010-11-09 09:23:00,30,3,4,4,11,Loyal,3
14627,1,462.75,2010-11-25 16:32:00,14,4,1,2,7,Potential,3
14628,3,1326.04,2010-09-23 18:24:00,77,2,3,3,8,AtRisk,3
14630,1,338.65,2010-08-12 16:38:00,119,2,1,2,5,Lost,3
14631,3,1018.71,2010-11-18 10:37:00,21,3,3,3,9,Loyal,3
14634,4,2124.46,2010-09-28 10:40:00,72,2,3,4,9,AtRisk,3
14635,1,215.22,2010-09-12 10:47:00,88,2,1,1,4,Lost,3
14637,1,106.68,2010-01-31 15:52:00,312,1,1,1,3,Lost,1
14639,3,1994.47,2010-10-27 13:47:00,43,3,3,4,10,Loyal,3
14640,4,1541.98,2010-10-26 09:45:00,44,3,3,3,9,Loyal,3
14643,3,986.08,2010-04-01 08:33:00,252,1,3,3,7,AtRisk,1
14644,5,1416.96,2010-10-21 10:10:00,49,3,3,3,9,Loyal,3
14645,1,279.8,2010-03-15 11:33:00,269,1,1,1,3,Lost,1
14646,78,248396.5,2010-11-30 16:28:00,9,4,4,4,12,Champions,4
14647,1,276.75,2010-07-04 13:27:00,158,1,1,1,3,Lost,1
14648,15,4546.86,2010-10-19 13:12:00,51,3,4,4,11,Loyal,0
14649,5,2358.02,2010-11-22 13:59:00,17,4,3,4,11,Loyal,3
14650,1,62.5,2010-04-29 20:27:00,223,1,1,1,3,Lost,1
14651,7,1379.52,2010-11-10 16:05:00,29,3,4,3,10,Loyal,3
14653,5,1666.99,2010-07-14 12:19:00,148,1,3,3,7,AtRisk,1
14654,1,246.86,2009-12-01 12:57:00,373,1,1,1,3,Lost,1
14655,3,1946.28,2010-11-16 12:28:00,23,3,3,4,10,Loyal,3
14656,3,523.6,2010-10-20 13:26:00,50,3,3,2,8,Average,3
14657,2,612.65,2010-10-06 15:33:00,64,2,2,2,6,Lost,3
14662,3,645.16,2010-10-08 13:31:00,62,2,3,2,7,Average,3
14663,2,490.6,2010-10-05 13:21:00,65,2,2,2,6,Lost,3
14665,2,913.95,2010-10-08 14:40:00,62,2,2,3,7,Lost,3
14667,31,12685.94,2010-12-09 14:19:00,0,4,4,4,12,Champions,0
14668,1,111.63,2010-09-20 15:03:00,80,2,1,1,4,Lost,3
14669,4,1973.94,2010-03-16 09:39:00,268,1,3,4,8,AtRisk,1
14670,1,190.47,2009-12-07 13:59:00,367,1,1,1,3,Lost,1
14671,2,1127.45,2010-06-08 13:39:00,184,1,2,3,6,Lost,1
14672,2,347.59,2010-07-12 10:23:00,150,1,2,2,5,Lost,1
14673,3,1674.41,2010-12-07 12:49:00,2,4,3,3,10,Loyal,3
14674,1,173.66,2010-07-18 14:25:00,144,1,1,1,3,Lost,1
14675,1,462.15,2010-11-16 12:22:00,23,3,1,2,6,New,3
14676,6,5808.55,2010-11-10 12:32:00,29,3,4,4,11,Loyal,3
14677,1,184.91,2010-04-26 09:48:00,227,1,1,1,3,Lost,1
14678,1,403.39,2010-05-09 14:32:00,214,1,1,2,4,Lost,1
14679,3,1289.44,2010-11-23 11:51:00,16,4,3,3,10,Loyal,3
14680,43,28658.66,2010-12-03 12:05:00,6,4,4,4,12,Champions,0
14681,3,376.2000000000001,2010-11-17 15:42:00,22,3,3,2,8,Average,3
14682,4,1462.81,2010-10-07 09:53:00,63,2,3,3,8,AtRisk,3
14683,1,146.56,2010-04-30 17:18:00,223,1,1,1,3,Lost,1
14684,1,232.27,2010-11-14 14:07:00,25,3,1,1,5,New,3
14685,8,4619.79,2010-05-12 13:08:00,211,1,4,4,9,AtRisk,1
14686,5,885.83,2010-10-21 18:31:00,49,3,3,3,9,Loyal,3
14687,2,773.6800000000001,2010-11-04 18:56:00,35,3,2,3,8,Average,3
14688,8,2082.7,2010-12-01 09:37:00,8,4,4,4,12,Champions,3
14690,2,422.63,2010-11-12 14:51:00,27,3,2,2,7,New,3
14692,8,1153.54,2010-11-24 12:40:00,15,4,4,3,11,Loyal,3
14693,6,992.46,2010-10-10 13:26:00,60,2,4,3,9,AtRisk,3
14694,1,244.31,2010-04-01 19:46:00,252,1,1,1,3,Lost,1
14695,3,1620.07,2010-07-08 14:18:00,154,1,3,3,7,AtRisk,1
14696,2,688.95,2010-12-01 15:37:00,8,4,2,2,8,Potential,3
14699,3,593.47,2010-09-30 15:14:00,70,2,3,2,7,Average,3
14700,2,880.96,2010-10-20 12:26:00,50,3,2,3,8,Average,3
14701,6,2012.72,2010-09-23 11:46:00,77,2,4,4,10,AtRisk,3
14702,13,3462.08,2010-12-09 19:23:00,0,4,4,4,12,Champions,3
14704,2,266.66,2010-10-11 11:53:00,59,2,2,1,5,Lost,3
14706,1,390.69,2010-03-31 11:09:00,253,1,1,2,4,Lost,1
14707,2,139.2,2010-09-30 11:37:00,70,2,2,1,5,Lost,3
14708,3,1085.91,2010-12-06 12:23:00,3,4,3,3,10,Loyal,3
14709,12,3965.29,2010-11-25 11:28:00,14,4,4,4,12,Champions,3
14710,9,1316.46,2010-11-25 13:29:00,14,4,4,3,11,Loyal,3
14712,1,411.0,2010-10-17 14:49:00,53,2,1,2,5,Lost,3
14713,11,2752.51,2010-12-09 18:58:00,0,4,4,4,12,Champions,3
14714,3,746.05,2010-10-28 17:46:00,42,3,3,3,9,Loyal,3
14715,4,973.07,2010-09-23 13:04:00,77,2,3,3,8,AtRisk,3
14716,1,235.77,2010-09-21 12:07:00,79,2,1,1,4,Lost,3
14717,1,81.3,2009-12-06 13:05:00,368,1,1,1,3,Lost,1
14718,1,226.42,2010-10-25 13:07:00,45,3,1,1,5,New,3
14721,1,115.77,2010-11-25 13:08:00,14,4,1,1,6,Potential,3
14722,2,325.45,2010-08-19 14:34:00,112,2,2,2,6,Lost,3
14723,7,934.76,2010-12-03 14:26:00,6,4,4,3,11,Loyal,3
14724,1,345.25,2010-04-28 13:26:00,225,1,1,2,4,Lost,1
14725,3,597.16,2010-11-10 11:47:00,29,3,3,2,8,Average,3
14726,1,124.75,2010-02-23 12:35:00,289,1,1,1,3,Lost,1
14727,2,199.35,2010-06-11 13:30:00,181,1,2,1,4,Lost,1
14728,1,190.58,2010-10-22 15:57:00,48,3,1,1,5,New,3
14729,3,593.89,2010-12-01 12:43:00,8,4,3,2,9,Average,3
14732,11,2814.58,2010-11-12 16:42:00,27,3,4,4,11,Loyal,3
14733,4,6599.06,2010-12-07 11:30:00,2,4,3,4,11,Loyal,3
14734,4,1056.42,2010-10-10 12:04:00,60,2,3,3,8,AtRisk,3
14735,24,6174.47,2010-11-16 13:39:00,23,3,4,4,11,Loyal,0
14736,2,401.08,2010-08-11 15:21:00,120,2,2,2,6,Lost,3
14737,1,2389.62,2010-11-04 11:29:00,35,3,1,4,8,Average,3
14738,2,507.45,2010-05-27 20:31:00,195,1,2,2,5,Lost,1
14739,19,8385.22,2010-12-07 14:58:00,2,4,4,4,12,Champions,0
14740,8,2712.85,2010-10-26 09:47:00,44,3,4,4,11,Loyal,3
14741,2,497.25,2010-12-02 08:43:00,7,4,2,2,8,Potential,3
14742,1,579.85,2010-09-30 14:07:00,70,2,1,2,5,Lost,3
14743,1,50.48,2010-04-26 10:26:00,227,1,1,1,3,Lost,1
14744,8,2785.1,2010-12-08 10:21:00,1,4,4,4,12,Champions,3
14745,7,1351.55,2010-07-26 13:07:00,136,1,4,3,8,AtRisk,3
14746,4,593.5,2010-10-29 14:44:00,41,3,3,2,8,Average,3
14748,7,1736.57,2010-12-06 10:24:00,3,4,4,4,12,Champions,3
14749,1,310.15,2010-08-17 12:36:00,114,2,1,2,5,Lost,3
14750,1,112.03,2009-12-03 17:57:00,371,1,1,1,3,Lost,1
14751,2,126.45,2010-01-24 13:37:00,319,1,2,1,4,Lost,1
14753,1,306.36,2010-09-05 11:04:00,95,2,1,1,4,Lost,3
14754,4,912.43,2010-10-10 10:22:00,60,2,3,3,8,AtRisk,3
14755,14,4962.27,2010-11-23 14:42:00,16,4,4,4,12,Champions,0
14756,2,1914.8,2010-11-22 09:22:00,17,4,2,4,10,Potential,3
14758,3,1380.91,2010-11-08 09:42:00,31,3,3,3,9,Loyal,3
14761,1,192.02,2010-09-21 14:22:00,79,2,1,1,4,Lost,3
14762,1,117.05,2010-03-23 15:36:00,261,1,1,1,3,Lost,1
14766,6,4082.76,2010-12-08 15:33:00,1,4,4,4,12,Champions,3
14767,1,382.81,2010-08-22 14:54:00,109,2,1,2,5,Lost,3
14769,9,5097.13,2010-11-14 13:39:00,25,3,4,4,11,Loyal,3
14770,6,2761.2200000000003,2010-08-29 10:45:00,102,2,4,4,10,AtRisk,3
14771,2,594.62,2010-03-28 12:52:00,256,1,2,2,5,Lost,1
14773,1,140.55,2010-04-26 10:29:00,227,1,1,1,3,Lost,1
14774,1,241.45,2010-06-29 12:26:00,163,1,1,1,3,Lost,1
14775,1,406.56,2010-12-02 16:38:00,7,4,1,2,7,Potential,3
14776,4,1170.0,2010-11-17 09:53:00,22,3,3,3,9,Loyal,3
14777,1,307.56,2010-11-01 12:50:00,38,3,1,1,5,New,3
14783,1,307.3,2010-02-18 16:16:00,294,1,1,1,3,Lost,1
14784,1,159.94,2010-11-15 09:49:00,24,3,1,1,5,New,3
14786,1,90.96,2010-06-07 13:42:00,185,1,1,1,3,Lost,1
14787,1,110.65,2010-08-25 14:38:00,106,2,1,1,4,Lost,3
14788,1,476.88,2010-04-22 18:16:00,231,1,1,2,4,Lost,1
14790,6,1781.56,2010-11-30 17:45:00,9,4,4,4,12,Champions,3
14791,1,303.63,2010-04-12 10:24:00,241,1,1,1,3,Lost,1
14793,1,396.91,2010-06-22 16:54:00,170,1,1,2,4,Lost,1
14794,3,633.99,2010-11-02 09:06:00,37,3,3,2,8,Average,3
14796,11,2867.15,2010-12-08 10:40:00,1,4,4,4,12,Champions,3
14797,1,300.31,2010-07-20 14:07:00,142,1,1,1,3,Lost,1
14798,5,550.5699999999999,2010-11-23 15:59:00,16,4,4,2,10,Average,3
14799,1,180.45,2009-12-02 11:18:00,372,1,1,1,3,Lost,1
14800,6,3434.58,2010-12-05 11:10:00,4,4,4,4,12,Champions,3
14802,2,1502.98,2010-09-27 16:34:00,73,2,2,3,7,Lost,3
14805,3,549.99,2010-10-31 14:50:00,39,3,3,2,8,Average,3
14806,1,110.04,2010-09-26 15:50:00,74,2,1,1,4,Lost,3
14807,2,519.29,2010-11-14 12:47:00,25,3,2,2,7,New,3
14809,2,686.76,2010-03-28 15:44:00,256,1,2,2,5,Lost,1
14810,3,449.14,2010-12-05 12:08:00,4,4,3,2,9,Average,3
14811,1,170.5,2010-11-17 13:09:00,22,3,1,1,5,New,3
14812,1,185.8,2010-04-20 12:13:00,233,1,1,1,3,Lost,1
14813,4,935.44,2010-12-05 11:57:00,4,4,3,3,10,Loyal,3
14814,1,160.46,2010-05-07 14:10:00,216,1,1,1,3,Lost,1
14817,5,2849.52,2010-11-09 12:15:00,30,3,4,4,11,Loyal,3
14818,3,512.61,2010-09-07 14:16:00,93,2,3,2,7,Average,3
14819,2,198.09,2010-08-02 17:19:00,129,2,2,1,5,Lost,3
14820,5,767.47,2010-11-24 17:15:00,15,4,4,3,11,Loyal,3
14821,7,1237.65,2010-12-08 08:43:00,1,4,4,3,11,Loyal,3
14822,1,157.70000000000002,2010-08-11 12:52:00,120,2,1,1,4,Lost,3
14824,6,2895.2000000000003,2010-11-25 12:40:00,14,4,4,4,12,Champions,3
14825,13,2698.17,2010-12-06 12:30:00,3,4,4,4,12,Champions,3
14826,2,385.2,2010-05-07 09:00:00,216,1,2,2,5,Lost,1
14828,10,7699.7,2010-11-16 17:23:00,23,3,4,4,11,Loyal,3
14829,4,995.29,2010-12-02 16:12:00,7,4,3,3,10,Loyal,3
14831,3,1676.57,2010-01-28 14:31:00,315,1,3,3,7,AtRisk,1
14832,1,322.69,2010-03-19 15:14:00,265,1,1,2,4,Lost,1
14833,1,94.8,2010-07-29 10:06:00,133,2,1,1,4,Lost,3
14834,1,485.86,2010-10-28 17:37:00,42,3,1,2,6,New,3
14835,2,297.0,2010-06-29 10:08:00,163,1,2,1,4,Lost,1
14837,5,1810.82,2010-09-23 09:11:00,77,2,4,4,10,AtRisk,3
14838,2,773.6700000000001,2010-10-12 15:46:00,58,2,2,3,7,Lost,3
14839,3,915.28,2010-10-17 13:01:00,53,2,3,3,8,AtRisk,3
14840,1,299.86,2010-06-18 15:42:00,174,1,1,1,3,Lost,1
14841,8,3867.24,2010-11-30 13:01:00,9,4,4,4,12,Champions,3
14843,1,211.8,2010-09-29 12:39:00,71,2,1,1,4,Lost,3
14844,6,3512.62,2010-10-05 11:54:00,65,2,4,4,10,AtRisk,3
14845,1,150.0,2010-04-19 10:19:00,234,1,1,1,3,Lost,1
14846,1,437.4,2010-10-08 17:07:00,62,2,1,2,5,Lost,3
14847,2,1039.55,2010-10-28 09:45:00,42,3,2,3,8,Average,3
14848,1,310.56,2010-10-31 12:22:00,39,3,1,2,6,New,3
14849,21,7832.91,2010-12-01 12:23:00,8,4,4,4,12,Champions,0
14850,6,1468.26,2010-10-18 15:52:00,52,3,4,3,10,Loyal,3
14851,1,318.06,2010-03-19 11:52:00,265,1,1,2,4,Lost,1
14852,12,3310.49,2010-10-11 14:46:00,59,2,4,4,10,AtRisk,3
14853,3,901.07,2010-10-12 17:17:00,58,2,3,3,8,AtRisk,3
14854,4,1563.03,2010-11-14 14:37:00,25,3,3,3,9,Loyal,3
14855,5,5874.65,2010-08-22 13:37:00,109,2,4,4,10,AtRisk,3
14857,5,2478.731,2010-09-23 14:09:00,77,2,4,4,10,AtRisk,3
14858,1,180.75,2010-07-22 10:51:00,140,1,1,1,3,Lost,3
14859,1,351.9,2010-06-03 10:26:00,189,1,1,2,4,Lost,1
14861,9,1254.94,2010-11-24 11:18:00,15,4,4,3,11,Loyal,3
14865,3,77.52000000000001,2010-12-02 18:23:00,7,4,3,1,8,Average,3
14866,8,6460.32,2010-12-08 14:58:00,1,4,4,4,12,Champions,3
14867,13,2241.78,2010-11-09 10:31:00,30,3,4,4,11,Loyal,3
14868,4,1230.42,2010-11-24 13:53:00,15,4,3,3,10,Loyal,3
14869,4,2078.54,2010-11-16 14:09:00,23,3,3,4,10,Loyal,3
14870,5,1511.7,2010-10-22 14:58:00,48,3,4,3,10,Loyal,3
14871,5,736.59,2010-08-03 14:18:00,128,2,4,3,9,AtRisk,3
14872,3,816.6,2010-08-13 12:34:00,118,2,3,3,8,AtRisk,3
14873,1,334.45,2010-03-16 10:51:00,268,1,1,2,4,Lost,1
14874,1,116.18,2010-06-22 14:58:00,170,1,1,1,3,Lost,1
14875,1,1397.08,2010-09-24 10:29:00,76,2,1,3,6,Lost,3
14876,2,256.7,2010-07-06 14:57:00,156,1,2,1,4,Lost,1
